transaction_id,merchant,amount,timestamp,upi_reference,category,year,month,day,hour,minute,day_of_week,is_weekend,is_month_start,is_month_end,amount_rounded,amount_log,is_round_amount,amount_last_digit,amount_decimal,is_large_transaction,is_micro_transaction,merchant_length,merchant_word_count,merchant_uppercase_count,merchant_lowercase_count,merchant_digit_count,merchant_special_char_count,merchant_has_upi_prefix,merchant_has_numbers,merchant_has_city,merchant_has_pvt_ltd,merchant_all_caps,merchant_first_char,merchant_last_char,payment_method,payment_app,card_type,bank_name,is_online,is_contactless,requires_otp,city,location_type,merchant_city,is_same_city,distance_from_home_km,is_recurring,merchant_visit_count,days_since_last_transaction,transaction_sequence_number,time_since_last_txn_hours,is_first_time_merchant,merchant_category_frequency,avg_monthly_spend_category,is_unusual_time,description,narration,merchant_category_code,currency,exchange_rate,tax_amount,tip_amount,discount_amount,cashback_amount,risk_score,is_verified_merchant,merchant_rating,transaction_status,failure_reason
10018BEED76314B8,Tata Sky,399.0,2025-07-06 03:39:00,UPI117337162,Bills & Utilities,2025,7,6,3,39,6,1,0,0,399.0,5.9915,0,9,0.0,0,0,8,2,2,5,0,0,0,0,0,0,0,T,y,Wallet,Paytm,N/A,PNB,1,1,1,Kolkata,Online,Kolkata,1,8.61,1,11,16,376,29.24,0,14,3913.69,1,Payment to Tata Sky,POS transaction at Tata Sky,4900,INR,1.0,0.0,0.0,0.0,0.0,0.3223,0,4.0,Success,N/A
7B182754BCA211AC,MetropolisHealthcare,772.17,2025-09-11 21:33:00,UPI529984275,Health & Fitness,2025,9,11,21,33,3,0,0,0,772.0,6.6505,0,2,0.17,0,0,20,1,2,18,0,0,0,0,0,0,0,M,e,UPI,Paytm,N/A,HDFC,1,1,1,Ahmedabad,Office,Ahmedabad,1,4.07,0,7,34,683,131.65,0,26,3728.79,0,Payment to MetropolisHealthcare,Payment for health & fitness,7997,INR,1.0,0.0,0.0,0.0,0.0,0.0121,0,5.0,Pending,N/A
760CA020A907A4A3,Metro Cash & Carry,2734.62,2025-10-19 04:28:00,RTGS478551046,Food - Groceries,2025,10,19,4,28,6,1,0,0,2735.0,7.9141,0,4,0.62,0,0,18,4,3,11,0,1,0,0,0,0,0,M,y,Net Banking,Paytm,N/A,SBI,1,1,1,Hyderabad,Online,Hyderabad,1,8.77,0,21,25,689,19.71,0,36,5145.87,1,Debit Card Transaction - Metro Cash & Carry,Paid to Metro Cash & Carry,5422,INR,1.0,0.0,0.0,0.0,0.0,0.232,1,3.8,Success,N/A
F126CFB2D33B257C,UPI/Delhi University ONLINE/273099,19999.0,2025-10-30 18:41:00,UPI255009945,Education,2025,10,30,18,41,3,0,0,1,19999.0,9.9035,0,9,0.0,1,0,34,3,11,13,6,2,1,1,1,0,0,U,9,Debit Card,Bank App,Amex,HDFC,1,1,1,Nagpur,Home,Chandigarh,0,26.46,1,7,1,929,86.97,0,27,12528.64,0,UPI/Delhi University ONLINE/273099 - Online Payment,Paid to UPI/Delhi University ONLINE/273099,5942,INR,1.0,3599.82,0.0,0.0,0.0,0.4231,1,3.6,Success,N/A
0ED8EC14B339C52E,Carnival Cinemas,442.4,2025-01-04 11:45:00,UPI974481070,Entertainment,2025,1,4,11,45,5,1,1,0,442.0,6.0945,0,2,0.4,0,0,16,2,2,13,0,0,0,0,0,0,0,C,s,UPI,PhonePe,N/A,Axis,1,1,1,Bhopal,Online,Bhopal,1,9.92,0,20,27,369,31.27,0,21,1576.05,0,Debit Card Transaction - Carnival Cinemas,Payment for entertainment,7841,INR,1.0,0.0,0.0,0.0,0.0,0.0928,1,4.9,Success,N/A
CE39C414A9383039,UNIQLO,3256.09,2024-12-21 16:16:00,NEFT338005617,Shopping - Non-Essentials,2024,12,21,16,16,5,1,0,0,3256.0,8.0886,0,6,0.09,0,0,6,1,6,0,0,0,0,0,0,0,1,U,O,UPI,GPay,N/A,PNB,1,1,1,Delhi,Online,Delhi,1,11.89,0,3,23,959,6.22,0,8,2512.76,0,Debit Card Transaction - UNIQLO,Paid to UNIQLO,5651,INR,1.0,0.0,0.0,0.0,0.0,0.09,0,3.8,Success,N/A
4B979A615CB11292,UPI/BHIMUPI/469524,89761.67,2025-08-08 09:18:00,IMPS441155023,Transfer - Personal,2025,8,8,9,18,4,0,0,0,89762.0,11.4049,0,1,0.67,1,0,18,1,10,0,6,2,1,1,0,0,1,U,4,Debit Card,Bank App,Visa,PNB,1,1,1,Jaipur,Online,Kochi,0,42.5,0,8,62,897,119.73,0,19,8805.9,0,Debit Card Transaction - UPI/BHIMUPI/469524,Paid to UPI/BHIMUPI/469524,6012,INR,1.0,0.0,0.0,0.0,0.0,0.4246,1,4.6,Success,N/A
E115A04B74FCB821,Naturals Ice Cream-0975,626.62,2025-04-29 14:38:00,IMPS126566556,Food - Dining Out,2025,4,29,14,38,1,0,0,1,627.0,6.4419,0,6,0.62,0,0,23,3,3,13,4,1,0,1,0,0,0,N,5,Credit Card,Bank App,Amex,PNB,0,0,1,Mumbai,Restaurant,Mumbai,1,1.4,0,17,25,80,15.99,0,37,2909.8,0,UPI/Naturals Ice Cream-0975/Rs.626.62,Online payment - Naturals Ice Cream-0975,5814,INR,1.0,31.33,0.0,0.0,0.0,0.014,1,4.3,Success,N/A
568511D9AE782954,ACT Fibernet,1999.0,2025-01-12 22:06:00,UPI748474993,Bills & Utilities,2025,1,12,22,6,6,1,0,0,1999.0,7.6009,0,9,0.0,0,0,12,2,4,7,0,0,0,0,0,0,0,A,t,Credit Card,Bank App,Rupay,ICICI,1,0,1,Mumbai,Online,Mumbai,1,0.36,1,18,22,579,21.97,1,28,2064.31,0,UPI/ACT Fibernet/Rs.1999.0,Paid to ACT Fibernet,4900,INR,1.0,0.0,0.0,0.0,0.0,0.2948,1,4.4,Success,N/A
2E8F115F1233A375,Delhi University ONLINE,19999.0,2025-03-23 15:49:00,IMPS437532966,Education,2025,3,23,15,49,6,1,0,0,19999.0,9.9035,0,9,0.0,1,0,23,3,8,13,0,0,0,0,1,0,0,D,E,Debit Card,Bank App,Mastercard,Kotak,0,0,1,Ahmedabad,Online,Ahmedabad,1,13.15,1,8,27,673,166.59,1,11,1846.66,0,Debit Card Transaction - Delhi University ONLINE,Payment for education,8220,INR,1.0,3599.82,0.0,0.0,0.0,0.5041,1,4.6,Success,N/A
C6E6A82087ECF87E,UPI-Shell Petrol,1000.0,2025-10-28 14:51:00,NEFT182950117,Transportation,2025,10,28,14,51,1,0,0,1,1000.0,6.9088,1,0,0.0,0,0,16,2,5,9,0,1,1,0,0,0,0,U,l,UPI,PhonePe,N/A,BOB,1,1,1,Ahmedabad,Street,Ahmedabad,1,10.14,0,5,80,995,127.68,0,20,3613.16,0,Debit Card Transaction - UPI-Shell Petrol,UPI-Shell Petrol - Purchase,4121,INR,1.0,0.0,0.0,0.0,0.0,0.0723,1,4.5,Success,N/A
C6C5159ED8DF5CAF,UPI/Reliance Fresh/278596,2588.25,2025-03-06 05:26:00,UPI689032028,Food - Groceries,2025,3,6,5,26,3,0,0,0,2588.0,7.8591,0,8,0.25,0,0,25,2,5,11,6,2,1,1,0,0,0,U,6,Net Banking,PhonePe,N/A,Canara,1,0,1,Kolkata,Online,Kolkata,1,12.95,0,9,1,252,107.49,0,19,4494.92,1,UPI/UPI/Reliance Fresh/278596/Rs.2588.25,POS transaction at UPI/Reliance Fresh/278596,5411,INR,1.0,0.0,0.0,0.0,0.0,0.2422,1,4.5,Success,N/A
211C7C829D941DE6,UPI/Guardian Pharmacy PRIVATE LIMITED/340228,4119.94,2025-02-01 15:15:00,NEFT136219837,Shopping - Essentials,2025,2,1,15,15,5,1,1,0,4120.0,8.3238,0,9,0.94,0,0,44,4,19,14,6,2,1,1,0,0,0,U,8,Net Banking,Paytm,N/A,Canara,1,1,1,Chennai,Online,Chennai,1,11.83,0,19,84,740,12.08,1,34,7767.17,0,Payment to UPI/Guardian Pharmacy PRIVATE LIMITED/340228,POS transaction at UPI/Guardian Pharmacy PRIVATE LIMITED/340228,5311,INR,1.0,0.0,0.0,0.0,0.0,0.2956,1,4.2,Success,N/A
72704277E9FE5794,Rapido Bike,88.38,2024-12-16 07:51:00,RTGS657967901,Transportation,2024,12,16,7,51,0,0,0,0,88.0,4.4929,0,8,0.38,0,1,11,2,2,8,0,0,0,0,0,0,0,R,e,UPI,BHIM,N/A,Kotak,1,1,0,Delhi,Station,Delhi,1,11.51,0,3,60,320,130.77,1,6,3438.32,0,Payment to Rapido Bike,Online payment - Rapido Bike,5542,INR,1.0,0.0,0.0,0.0,0.0,0.228,0,3.2,Success,N/A
76C5CEA79CC61B8C,Ajio,5168.17,2025-01-06 02:01:00,RTGS195025586,Shopping - Essentials,2025,1,6,2,1,0,0,0,0,5168.0,8.5505,0,8,0.17,1,0,4,1,1,3,0,0,0,0,0,0,0,A,o,Credit Card,Bank App,Rupay,HDFC,0,0,1,Nagpur,Online,Nagpur,1,14.63,0,19,54,224,15.27,0,39,6820.8,1,UPI/Ajio/Rs.5168.17,Paid to Ajio,5311,INR,1.0,0.0,0.0,0.0,0.0,0.5398,1,3.2,Success,N/A
C6EDCC51061A2A64,MISCELLANEOUS TRANSACTION,98561.18,2025-10-25 07:19:00,RTGS893861390,Other,2025,10,25,7,19,5,1,0,1,98561.0,11.4984,0,1,0.18,1,0,25,2,24,0,0,0,0,0,0,0,1,M,N,Credit Card,Bank App,Mastercard,Axis,1,0,1,Chandigarh,Office,Chandigarh,1,4.19,0,9,65,842,17.39,0,24,2233.28,0,Payment to MISCELLANEOUS TRANSACTION,Online payment - MISCELLANEOUS TRANSACTION,9999,INR,1.0,0.0,0.0,0.0,0.0,0.4084,1,4.0,Success,N/A
EB54267A4B1AAF39,UberEats,462.05,2025-04-21 08:21:00,NEFT259870561,Food - Delivery,2025,4,21,8,21,0,0,0,0,462.0,6.1378,0,2,0.05,0,0,8,1,2,6,0,0,0,0,0,0,0,U,s,Wallet,PhonePe,N/A,BOB,1,0,0,Hyderabad,Online,Hyderabad,1,10.42,1,48,21,526,30.37,0,59,5434.03,0,Payment to UberEats,UberEats - Purchase,5814,INR,1.0,23.1,0.0,0.0,0.0,0.0447,1,4.5,Pending,N/A
C87ACB861AA92A43,MISCELLANEOUS TRANSACTION,40540.91,2025-05-25 00:27:00,UPI594111685,Other,2025,5,25,0,27,6,1,0,1,40541.0,10.6101,0,0,0.91,1,0,25,2,24,0,0,0,0,0,0,0,1,M,N,Net Banking,Paytm,N/A,HDFC,1,0,1,Kochi,Online,Kochi,1,12.63,0,5,6,597,144.93,0,10,4864.51,1,UPI/MISCELLANEOUS TRANSACTION/Rs.40540.91,Paid to MISCELLANEOUS TRANSACTION,9999,INR,1.0,0.0,0.0,0.0,0.0,0.6458,0,4.8,Success,N/A
C4A3EF53BE0D6159,Zepto - Bangalore,354.64,2025-02-03 17:38:00,UPI198516414,Food - Delivery,2025,2,3,17,38,0,0,1,0,355.0,5.8739,0,4,0.64,0,0,17,3,2,12,0,1,0,0,1,0,0,Z,e,Wallet,Bank App,N/A,PNB,1,1,0,Lucknow,Online,Lucknow,1,9.11,0,6,76,552,161.9,0,12,3155.36,0,UPI/Zepto - Bangalore/Rs.354.64,Online payment - Zepto - Bangalore,5814,INR,1.0,0.0,0.0,0.0,0.0,0.1382,0,4.5,Success,N/A
7FE74CF77890A192,Cult-Fit-Gym,8197.86,2024-12-04 09:28:00,NEFT758017728,Health & Fitness,2024,12,4,9,28,2,0,1,0,8198.0,9.0118,0,7,0.86,1,0,12,1,3,7,0,2,0,0,0,0,0,C,m,UPI,Paytm,N/A,BOB,1,1,1,Indore,Office,Indore,1,13.65,0,10,22,583,94.81,0,19,2098.9,0,UPI/Cult-Fit-Gym/Rs.8197.86,Online payment - Cult-Fit-Gym,8011,INR,1.0,1475.61,0.0,0.0,0.0,0.2898,1,4.3,Success,N/A
2EE6EC4A93479991,UPI/Pantaloons SERVICES/683603,3087.57,2025-02-12 18:40:00,IMPS569421632,Shopping - Non-Essentials,2025,2,12,18,40,2,0,0,0,3088.0,8.0355,0,7,0.57,0,0,30,2,12,9,6,2,1,1,0,0,0,U,3,Credit Card,Bank App,Mastercard,Kotak,0,0,1,Kochi,Online,Kochi,1,11.23,0,12,38,873,36.38,0,27,1696.57,0,UPI/UPI/Pantaloons SERVICES/683603/Rs.3087.57,Paid to UPI/Pantaloons SERVICES/683603,5651,INR,1.0,0.0,0.0,0.0,0.0,0.0625,1,3.9,Success,N/A
A658879B3DF19B7B,Annapurna Hotel Nagpur,624.1,2025-11-11 10:06:00,RTGS425811385,Food - Dining Out,2025,11,11,10,6,1,0,0,0,624.0,6.4379,0,4,0.1,0,0,22,3,3,17,0,0,0,0,1,0,0,A,r,UPI,Amazon Pay,N/A,SBI,1,1,0,Delhi,Restaurant,Delhi,1,14.23,0,11,82,332,42.54,0,18,2821.88,0,Debit Card Transaction - Annapurna Hotel Nagpur,Paid to Annapurna Hotel Nagpur,5812,INR,1.0,31.21,0.0,0.0,0.0,0.1038,1,3.5,Success,N/A
80DFD947CB379EEA,Sapna Book House,2087.39,2025-07-01 12:20:00,NEFT971398531,Shopping - Essentials,2025,7,1,12,20,1,0,1,0,2087.0,7.6441,0,7,0.39,0,0,16,3,3,11,0,0,0,0,0,0,0,S,e,Net Banking,Paytm,N/A,SBI,1,0,1,Indore,Online,Indore,1,8.35,0,5,88,283,13.51,1,23,6196.58,0,Debit Card Transaction - Sapna Book House,POS transaction at Sapna Book House,5399,INR,1.0,0.0,0.0,511.73,0.0,0.285,1,3.2,Pending,N/A
9C0F7E051B695834,UPI/Airtel Digital TV - Indore/249835,299.0,2025-01-30 16:41:00,NEFT572370020,Bills & Utilities,2025,1,30,16,41,3,0,0,1,299.0,5.7038,0,9,0.0,0,0,37,5,8,16,6,3,1,1,1,0,0,U,5,UPI,Amazon Pay,N/A,Axis,1,1,1,Indore,Online,Indore,1,12.67,1,15,13,416,38.49,0,19,2382.97,0,Payment to UPI/Airtel Digital TV - Indore/249835,Online payment - UPI/Airtel Digital TV - Indore/249835,4900,INR,1.0,0.0,0.0,0.0,0.0,0.035,1,3.3,Success,N/A
9F1AB7E395ADF4E8,Faasos,476.5,2025-10-03 18:45:00,RTGS471696304,Food - Delivery,2025,10,3,18,45,4,0,1,0,476.0,6.1686,0,6,0.5,0,0,6,1,1,5,0,0,0,0,0,0,0,F,s,UPI,PhonePe,N/A,Kotak,1,1,1,Mumbai,Online,Mumbai,1,2.36,0,28,54,803,27.14,0,46,2242.19,0,UPI/Faasos/Rs.476.5,Online payment - Faasos,5814,INR,1.0,23.83,0.0,26.59,0.0,0.1471,1,3.6,Success,N/A
CCB16D1A71B6E787,UPI/Reliance Petrol/886727,500.0,2025-05-19 16:35:00,UPI359149814,Transportation,2025,5,19,16,35,0,0,0,0,500.0,6.2166,1,0,0.0,0,0,26,2,5,12,6,2,1,1,0,0,0,U,7,Credit Card,Bank App,Mastercard,Kotak,1,1,1,Bhopal,Home,Bhopal,1,1.29,1,8,25,760,32.86,1,11,4042.23,0,UPI/UPI/Reliance Petrol/886727/Rs.500,POS transaction at UPI/Reliance Petrol/886727,4121,INR,1.0,0.0,0.0,0.0,14.56,0.273,1,3.0,Success,N/A
847C3F301EFA68B9,UPI/Mobikwik/236099,56712.38,2025-04-03 03:10:00,NEFT816744252,Transfer - Personal,2025,4,3,3,10,3,0,1,0,56712.0,10.9458,0,2,0.38,1,0,19,1,4,7,6,2,1,1,0,0,0,U,9,Debit Card,Bank App,Visa,Kotak,1,1,1,Chennai,Office,Chennai,1,11.38,0,7,32,624,32.0,0,26,14548.91,1,Payment to UPI/Mobikwik/236099,Paid to UPI/Mobikwik/236099,6012,INR,1.0,0.0,0.0,0.0,0.0,0.5718,0,3.9,Success,N/A
9D942119474B8549,UPI/Vedantu - Indore/140635,49999.0,2025-08-10 03:09:00,UPI159799603,Education,2025,8,10,3,9,6,1,0,0,49999.0,10.8198,0,9,0.0,1,0,27,3,5,11,6,3,1,1,1,0,0,U,5,Credit Card,Bank App,Amex,BOB,0,1,1,Jaipur,Office,Jaipur,1,11.69,1,1,5,785,30.87,1,11,16094.81,1,UPI/Vedantu - Indore/140635 - Online Payment,UPI/Vedantu - Indore/140635 - Purchase,8220,INR,1.0,8999.82,0.0,0.0,0.0,0.7014,0,3.3,Pending,N/A
C5FC44AA0B01E197,BehrouzBiryani,394.46,2025-04-23 10:21:00,RTGS406750985,Food - Delivery,2025,4,23,10,21,2,0,0,0,394.0,5.98,0,4,0.46,0,0,14,1,2,12,0,0,0,0,0,0,0,B,i,UPI,GPay,N/A,Kotak,1,1,1,Ahmedabad,Online,Ahmedabad,1,1.56,0,16,23,783,37.23,0,17,2946.97,0,Payment to BehrouzBiryani,BehrouzBiryani - Purchase,5814,INR,1.0,19.72,18.2,0.0,0.0,0.0394,1,3.8,Success,N/A
A86F71515648810B,Sony Liv,398.17,2025-07-11 18:39:00,IMPS500355331,Entertainment,2025,7,11,18,39,4,0,0,0,398.0,5.9894,0,8,0.17,0,0,8,2,2,5,0,0,0,0,0,0,0,S,v,Debit Card,Bank App,Mastercard,ICICI,0,1,1,Bangalore,Online,Bangalore,1,6.56,0,15,0,971,23.56,0,15,1689.59,0,Sony Liv - Online Payment,Sony Liv - Purchase,7929,INR,1.0,71.67,0.0,0.0,0.0,0.14,1,4.6,Success,N/A
FDDCCEAC8F8B51B7,Annapurna Hotel,973.23,2024-11-24 01:50:00,UPI390779252,Food - Dining Out,2024,11,24,1,50,6,1,0,0,973.0,6.8816,0,3,0.23,0,0,15,2,2,12,0,0,0,0,0,0,0,A,l,Debit Card,Bank App,Mastercard,Canara,0,0,0,Kolkata,Restaurant,Kolkata,1,6.77,0,13,57,385,22.16,0,25,1579.3,1,Payment to Annapurna Hotel,POS transaction at Annapurna Hotel,5812,INR,1.0,48.66,0.0,0.0,0.0,0.2848,0,4.7,Success,N/A
523999772907D999,Freecharge,66274.46,2025-04-02 16:25:00,IMPS719051861,Transfer - Personal,2025,4,2,16,25,2,0,1,0,66274.0,11.1016,0,4,0.46,1,0,10,1,1,9,0,0,0,0,0,0,0,F,e,Net Banking,Paytm,N/A,Canara,1,0,1,Kochi,Online,Kochi,1,2.43,0,11,29,674,43.41,0,20,3384.3,0,Debit Card Transaction - Freecharge,Payment for transfer - personal,6012,INR,1.0,0.0,0.0,0.0,0.0,0.3144,0,4.4,Success,N/A
55366BF2BDEE04F7,Forest Essentials,5775.9,2025-09-23 06:25:00,NEFT334802610,Shopping - Non-Essentials,2025,9,23,6,25,1,0,0,0,5776.0,8.6616,0,5,0.9,1,0,17,2,2,14,0,0,0,0,0,0,0,F,s,Debit Card,Bank App,Visa,HDFC,0,0,1,Chennai,Online,Chennai,1,3.47,0,17,15,498,34.06,0,27,5659.0,0,Forest Essentials - Online Payment,Paid to Forest Essentials,5651,INR,1.0,0.0,0.0,1437.82,0.0,0.2877,1,4.9,Success,N/A
32257BA87B56921B,ByjusClasses,4999.0,2025-02-19 04:18:00,NEFT526728216,Education,2025,2,19,4,18,2,0,0,0,4999.0,8.5172,0,9,0.0,0,0,12,1,2,10,0,0,0,0,0,0,0,B,s,Debit Card,Bank App,Visa,Kotak,1,0,1,Chennai,Office,Chennai,1,4.21,1,2,9,497,21.0,0,14,6019.21,1,Payment to ByjusClasses,Online payment - ByjusClasses,5942,INR,1.0,899.82,0.0,0.0,0.0,0.3322,1,4.9,Pending,N/A
190096AC050B4B68,UPI/BharatGas/616668,2499.0,2025-06-17 18:37:00,UPI476146156,Bills & Utilities,2025,6,17,18,37,1,0,0,0,2499.0,7.824,0,9,0.0,0,0,20,1,5,7,6,2,1,1,0,0,0,U,8,Credit Card,Bank App,Rupay,Axis,0,1,1,Lucknow,Store,Lucknow,1,11.29,1,15,14,245,31.85,0,27,4439.87,0,Debit Card Transaction - UPI/BharatGas/616668,Payment for bills & utilities,4900,INR,1.0,0.0,0.0,0.0,0.0,0.0567,1,3.3,Success,N/A
59F3EF8466E064B1,Decathlon Sports,1559.93,2025-08-28 11:51:00,RTGS780485050,Shopping - Non-Essentials,2025,8,28,11,51,3,0,0,1,1560.0,7.353,0,9,0.93,0,0,16,2,2,13,0,0,0,0,0,0,0,D,s,UPI,Amazon Pay,N/A,HDFC,1,1,0,Indore,Online,Indore,1,13.08,0,15,55,252,44.45,0,29,5847.54,0,Debit Card Transaction - Decathlon Sports,POS transaction at Decathlon Sports,5651,INR,1.0,0.0,0.0,0.0,0.0,0.1468,0,3.1,Success,N/A
9328AEF771CC922E,MISCELLANEOUS TRANSACTION,518787.4,2025-01-22 13:45:00,NEFT336692742,Other,2025,1,22,13,45,2,0,0,0,518787.0,13.1593,0,7,0.4,1,0,25,2,24,0,0,0,0,0,0,0,1,M,N,Credit Card,Bank App,Mastercard,Canara,1,1,1,Chennai,Online,Chennai,1,4.39,0,12,86,876,3.61,1,30,1513.51,0,UPI/MISCELLANEOUS TRANSACTION/Rs.518787.4,MISCELLANEOUS TRANSACTION - Purchase,9999,INR,1.0,0.0,0.0,0.0,17673.9,0.5033,1,3.8,Failed,N/A
5576B1FBBEF28008,Oven Story Pizza,111.19,2025-07-02 00:17:00,UPI671998532,Food - Delivery,2025,7,2,0,17,2,0,1,0,111.0,4.7202,0,1,0.19,0,0,16,3,3,11,0,0,0,0,0,0,0,O,a,UPI,Paytm,N/A,Kotak,1,1,1,Indore,Online,Bhopal,0,24.3,0,39,72,325,32.79,0,51,2066.69,1,UPI/Oven Story Pizza/Rs.111.19,Payment for food - delivery,5814,INR,1.0,0.0,0.0,15.12,0.0,0.4325,1,4.9,Success,N/A
5260EEA510BF63EB,HP PETROL PUMP,1000.0,2024-12-23 07:35:00,NEFT959372647,Transportation,2024,12,23,7,35,0,0,0,0,1000.0,6.9088,1,0,0.0,0,0,14,3,12,0,0,0,0,0,0,0,1,H,P,UPI,BHIM,N/A,HDFC,1,1,0,Delhi,Street,Delhi,1,3.74,0,20,83,595,4.86,0,27,1850.75,0,Payment to HP PETROL PUMP,Paid to HP PETROL PUMP,4121,INR,1.0,0.0,0.0,0.0,0.0,0.0521,1,3.6,Success,N/A
116771C019EF7EE3,UPI-MTR Foods,1031.51,2025-05-03 19:32:00,UPI341542939,Food - Dining Out,2025,5,3,19,32,5,1,1,0,1032.0,6.9397,0,1,0.51,0,0,13,2,7,4,0,1,1,0,0,0,0,U,s,UPI,Paytm,N/A,Canara,1,1,1,Ahmedabad,Restaurant,Chennai,0,46.41,0,9,28,939,21.04,0,19,2584.89,0,UPI/UPI-MTR Foods/Rs.1031.51,Online payment - UPI-MTR Foods,5814,INR,1.0,0.0,83.72,0.0,33.45,0.1681,1,3.0,Success,N/A
C9B324CFDA136604,Skin Care Center PVT LTD,2450.14,2025-07-02 10:45:00,IMPS927122687,Health & Fitness,2025,7,2,10,45,2,0,1,0,2450.0,7.8043,0,0,0.14,0,0,24,5,9,11,0,0,0,0,0,1,0,S,D,Debit Card,Bank App,Visa,SBI,1,1,1,Hyderabad,Online,Hyderabad,1,10.06,0,5,47,720,30.43,1,9,3772.77,0,Payment to Skin Care Center PVT LTD,POS transaction at Skin Care Center PVT LTD,7997,INR,1.0,441.03,0.0,0.0,0.0,0.2192,1,4.9,Success,N/A
7984716DF2DE3233,UPI/Reliance Fresh-6668/427268,2028.45,2025-06-28 12:22:00,UPI533205372,Food - Groceries,2025,6,28,12,22,5,1,0,1,2028.0,7.6155,0,8,0.45,0,0,30,2,5,11,10,3,1,1,0,0,0,U,8,UPI,GPay,N/A,Canara,1,1,1,Kolkata,Online,Hyderabad,0,23.61,0,44,7,10,47.74,0,58,6619.93,0,Debit Card Transaction - UPI/Reliance Fresh-6668/427268,Payment for food - groceries,5411,INR,1.0,0.0,0.0,0.0,0.0,0.1931,0,4.1,Success,N/A
FE1B6AC9A604DE83,NILGIRIS,2030.99,2025-06-28 16:01:00,IMPS903748175,Food - Groceries,2025,6,28,16,1,5,1,0,1,2031.0,7.6168,0,0,0.99,0,0,8,1,8,0,0,0,0,0,0,0,1,N,S,Credit Card,Bank App,Amex,Canara,1,0,1,Chennai,Store,Chennai,1,13.99,0,40,78,762,18.09,0,48,3136.49,0,UPI/NILGIRIS/Rs.2030.99,Paid to NILGIRIS,5422,INR,1.0,0.0,0.0,0.0,50.69,0.0816,1,4.3,Success,N/A
3FE663F531C8D694,Cafe Coffee Day PRIVATE LIMITED,733.19,2025-03-22 18:35:00,UPI875903423,Food - Dining Out,2025,3,22,18,35,5,1,0,0,733.0,6.5988,0,3,0.19,0,0,31,5,17,10,0,0,0,0,0,0,0,C,D,UPI,Amazon Pay,N/A,ICICI,1,1,1,Jaipur,Restaurant,Chandigarh,0,24.12,0,10,8,254,140.09,0,18,1565.77,0,Debit Card Transaction - Cafe Coffee Day PRIVATE LIMITED,Payment for food - dining out,5814,INR,1.0,36.66,0.0,0.0,0.0,0.1135,0,4.6,Success,N/A
2DBC2FF7E0A14B6E,UPI/Vi Vodafone/173505,799.0,2025-10-29 23:12:00,UPI441739869,Bills & Utilities,2025,10,29,23,12,2,0,0,1,799.0,6.6846,0,9,0.0,0,0,22,2,5,8,6,2,1,1,0,0,0,U,5,Credit Card,Bank App,Mastercard,ICICI,0,1,1,Chennai,Online,Kolkata,0,34.88,0,10,73,59,105.63,0,15,2901.65,0,UPI/UPI/Vi Vodafone/173505/Rs.799.0,Payment for bills & utilities,9399,INR,1.0,0.0,0.0,0.0,9.18,0.2333,1,3.7,Pending,N/A
810B13C633D12F6F,UPI/YouTube Premium/720685,605.49,2025-10-23 16:58:00,IMPS173725186,Entertainment,2025,10,23,16,58,3,0,0,0,605.0,6.4077,0,5,0.49,0,0,26,2,6,11,6,2,1,1,0,0,0,U,5,UPI,Paytm,N/A,SBI,1,1,1,Hyderabad,Online,Hyderabad,1,0.29,0,9,48,105,14.7,0,27,1716.51,0,Debit Card Transaction - UPI/YouTube Premium/720685,Online payment - UPI/YouTube Premium/720685,7929,INR,1.0,108.99,0.0,0.0,0.0,0.046,1,3.6,Success,N/A
70157FD38E700EA0,Mobikwik INDIA,62106.06,2025-01-03 19:25:00,IMPS673292482,Transfer - Personal,2025,1,3,19,25,4,0,1,0,62106.0,11.0366,0,6,0.06,1,0,14,2,6,7,0,0,0,0,0,0,0,M,A,Credit Card,Bank App,Amex,Canara,1,1,1,Mumbai,Home,Mumbai,1,13.75,0,18,86,631,2.48,0,26,1532.3,0,UPI/Mobikwik INDIA/Rs.62106.06,Payment for transfer - personal,6012,INR,1.0,0.0,0.0,0.0,0.0,0.3087,1,4.8,Success,N/A
0D276D9442655BD0,UPI/DMart/651476,2093.38,2025-06-22 13:21:00,RTGS324528818,Food - Groceries,2025,6,22,13,21,6,1,0,0,2093.0,7.647,0,3,0.38,0,0,16,1,5,3,6,2,1,1,0,0,0,U,6,Debit Card,Bank App,Visa,HDFC,1,1,1,Bhopal,Store,Bhopal,1,14.82,0,44,22,836,39.65,0,50,9569.4,0,UPI/DMart/651476 - Online Payment,Online payment - UPI/DMart/651476,5411,INR,1.0,0.0,0.0,0.0,0.0,0.0278,1,3.1,Success,N/A
3A54848A76DB4EEF,Malabarr Gold,6593.91,2025-11-14 23:50:00,RTGS839872016,Shopping - Non-Essentials,2025,11,14,23,50,4,0,0,0,6594.0,8.7941,0,3,0.91,1,0,13,2,2,10,0,0,0,0,0,0,0,M,d,UPI,BHIM,N/A,ICICI,1,1,1,Indore,Online,Indore,1,6.85,0,12,25,264,11.94,0,30,4742.51,0,Debit Card Transaction - Malabarr Gold,POS transaction at Malabarr Gold,5651,INR,1.0,0.0,0.0,0.0,0.0,0.2267,1,4.0,Success,N/A
